title,company,date,link,description
Business Intelligence Developer,Unitask Group,2024-08-15,https://il.linkedin.com/jobs/view/business-intelligence-developer-at-unitask-group-4000457869?position=49&pageNum=0&refId=ROyr08MW4cgioNfUJTGMMA%3D%3D&trackingId=dahAhAWI4XJj2jpHkCXTqg%3D%3D&trk=public_jobs_jserp-result_search-card,"Responsibilities:

Joining the DevOps team that performs automation processes in IT projects (computing, communication and information security).




Requirements:

Previous experience working as a System Specialist - mandatory.
Knowledge of OOP programming languages (advantage for Python / PowerShell) - mandatory.
Experience in Docker \ Kubernetes systems (an advantage for OpenShift \ Tanzur) - mandatory
Experience with Ansible (or a similar auatomation tool) - an advantage.
Working with CI\CD tools (for example Jenkins \ Artifactory) - an advantage.




Show more "
Junior Cloud Security Engineer (Entry-Level),OnCloud,2024-08-09,https://il.linkedin.com/jobs/view/junior-cloud-security-engineer-entry-level-at-oncloud-3996352188?position=55&pageNum=0&refId=ROyr08MW4cgioNfUJTGMMA%3D%3D&trackingId=PfWMxOp%2F9yaFZBOh2%2F%2B0fQ%3D%3D&trk=public_jobs_jserp-result_search-card,"About the Role:




Are you ready to take the next big step in your career? We are seeking motivated Junior Cloud Security Engineers for an entry-level position.




Whether you've developed your skills in Helpdesk, SysAdmin, or as a security-focused computer geek, this role is perfect for those with a strong technical background eager to dive into the world of Cloud Security and Zero Trust solutions.




Key Responsibilities:




As a Junior Cloud Security Engineer, you will:

Assist customers in deploying Zero Trust security architectures to enhance identity, device, application, and data security across on-premises and cloud environments.
Work with Azure AD, Intune, and other Microsoft cloud solutions.
Support the implementation of security tools like Defender for Identity, 365, and Endpoint.
Engage in deploying Azure Information Protection, DLP, and CASB.
Contribute to securing Azure IaaS, using Azure Security Center and Azure Defender.
Explore and implement SASE, CIEM, CSPM, and Privileged Access Management solutions.







Preferred Qualifications:




While not mandatory, familiarity with the following will be highly beneficial:

A solid understanding of Microsoft and Office 365 products.
Experience with Active Directory, Group Policy, and DNS.
Basic knowledge of Networking and Security principles.
Exposure to EDR, MDM, DLP, and scripting is a plus.
Awareness of SASE, CIEM, and CASB concepts.







Why Join Us?




Start your career in cloud security in an entry-level position with great growth potential.
Leverage your background as a tech-savvy computer geek to take on real-world cloud security challenges.
Gain hands-on experience in cutting-edge cloud security technologies.
Learn from industry experts and advance your skills in Zero Trust Solutions.
Work in a supportive environment that encourages continuous learning and professional growth.







If you're just starting out and have a solid tech background, this is your chance to develop your cloud security skills and make an impact!

Show more "
System Engineer,ALLSTARSIT,2024-06-26,https://il.linkedin.com/jobs/view/system-engineer-at-allstarsit-3960361958?position=56&pageNum=0&refId=ROyr08MW4cgioNfUJTGMMA%3D%3D&trackingId=UJM8lreUeba0GisaDU0wsw%3D%3D&trk=public_jobs_jserp-result_search-card,"About The Project

Our client is Advanced Defense Systems. For over 70 years, the Company has pioneered advances in defense, cyber and security solutions for air, land, sea, and space. Our innovations are based on extensive operational experience and understanding of evolving combat requirements. They enable the rapid development of effective solutions for complex battlespace challenges. Always ahead ‒ we ensure an ongoing advantage for our worldwide client base. We are dedicated to continuously enhancing our customer service, as well as expanding our global industrial cooperation programs.

Required Skills


At least 3 years of experience in integration and/or experiments in complex systems, planning and execution of processes integration
At least two years of experience in developing and working with CBAs in addition to experience in integration
The ability to define the concept of the combinations and how to execute the combinations, plan the combinations and control the planning, defining means
Help with making the combinations
Understanding and knowledge of the life cycle of developing complex systems
Ability to analyze the performance of the integrated system
Knowledge and experience in network protocols, TCPIP (UDP) and working with sniffers
Experienced in network message monitoring tools, loads and performance
Experience in writing scripts and service software for integration
Experience working in a Linux environment
Good English at reading and writing levels


An advantage to specialize in one or more of the following fields:


Spectrum Analyzer, Analog Signal Generator, Oscilliscope RF operating equipment
RF in and knowledge experience REST API, Web Socket
Familiarity with communication protocols such as RS422, SNMP
Familiarity with network equipment, switches and routers
Knowledge and experience in monitoring the contents of messages and identifying gaps in relation to the documents defining the interfaces and systemic processes
Bash, C#, Perl, Python, Matlab


Scope Of Work


Planning and carrying out the integration of subsystems and their inclusion in complex projects that include different engineering disciplines (such as Computing/networks/IP software/navigation and control/digital RF communications//algorithmics/computer vision and more.)
System operation and finding development and design faults
System performance tests to prove design
Writing integration test specifications, preparing work plans for integrations, planning and organizing experiments and their execution


what success in the position looks like, and how this role fits into the organization overall.

Skills: integration,hebrew,complex systems
Show more "
Research Engineer,Condor Pacific Ltd.,2024-08-04,https://www.linkedin.com/jobs/view/research-engineer-at-condor-pacific-ltd-3991448797?position=57&pageNum=0&refId=ROyr08MW4cgioNfUJTGMMA%3D%3D&trackingId=nPY2cdPCSIj%2BPQQIFjoMiw%3D%3D&trk=public_jobs_jserp-result_search-card,"A Jerusalem-based company manufacturing inertial components for the security market is seeking a Research Engineer. Our team is responsible for everything during the development of a device (Research, software development, algorithm development, communication, electronic test equipment and much more), that doesn’t have to do with writing embedded software.

This role includes:

·        Research of new technologies – Bringing new ideas to the table and mastering the physics and math behind ongoing projects.

·        Utilization of electronic test equipment for experiments – Usage of state-of-the-art equipment in the entire development process. Proof of concept, coding, communication protocols and troubleshooting.

·        Proof of concept and proof of design – R&D — Responsible for developing algorithms and POC of systems.

·        Software development – Develop all of the software used to develop a device and system that is not embedded software, mostly using python. Software architecture, design, style and efficiency.

·        Design of electrical and mechanical devices — Take part in the design stage of a device, understanding electrical and mechanical components.

·        Mostly onsite; Possibility for some work-from-home.

Qualifications:

·        Bachelor’s degree in one or more of the following: Physics or Electrical Engineering. An MSc. is a big advantage!

·        High level of physics and math.

·        People-person.

·        Problem-solving – Riddle solving and thinking out of box.

·        Coding – good knowledge of python, no unique experience required.

·        The will to grow and learn.

·        Basic knowledge of different kinds of communication protocols (TCP-IP, RS422, RS485...).

Show more "
Researcher,DRW,2024-08-05,https://il.linkedin.com/jobs/view/researcher-at-drw-3559697565?position=1&pageNum=2&refId=pgDwZc0%2BFks1UuklgqYj7Q%3D%3D&trackingId=SPC%2F3YVCLJ2QzokWTaAKaA%3D%3D&trk=public_jobs_jserp-result_search-card,"DRW is a technology-driven, diversified principal trading firm. We trade our own capital at our own risk, across a broad range of asset classes, instruments and strategies, in financial markets around the world. As the markets have evolved over the past 25 years, so has DRW – maximizing opportunities to include real estate, cryptoassets and venture capital. With over 1,000 employees at our Chicago headquarters and offices around the world, we work together to solve complex problems, challenge consensus and deliver meaningful results. It’s a place of high expectations, deep curiosity and thoughtful collaboration.




DRW is looking for highly skilled Ph.D. level researchers for an Algorithmic Trading Research Group in Tel Aviv. DRW office is located at the TLV expo center, right next to TLV University train station and offers highly competitive compensation packages.

Our formula for success is to hire exceptional people, encourage their ideas and reward their results with competitive compensation packages.




Researchers at DRW apply tools from a variety of disciplines including statistics, control theory, machine learning, optimization, and signal processing to develop algorithmic trading strategies. Our research team collaborates on idea generation and strategy development, while encouraging independent exploration and original approaches. Researchers have access to clean data integrated with a high-performance computing grid and the support of dedicated software developers.




Job Description

Develop algorithmic trading strategies and improve existing strategies
Identify inefficiencies in the financial markets and characterize them with mathematical models
Predict price movements using statistics, signal processing and machine learning
Apply optimization techniques to construct optimal portfolios
Design automated trading agents that achieve efficient execution
Direct software developers in the translation of the research into production software




Requirements

A Ph.D. with a focus on machine learning, signal processing, optimization, control or statistics
An interest in financial markets
Experience in handling large data sets using languages such as Python, R, MATLAB, or C++
Significant hands-on experience with formulating a research problem, conducting the research and developing a working system
Excellent communication skills
Prior experience in finance is not necessary; finance-specific training will be provided




For more information about DRW's processing activities and our use of job applicants' data, please view our Privacy Notice at https://drw.com/privacy-notice.




California residents, please review the California Privacy Notice for information about certain legal rights at https://drw.com/california-privacy-notice.

Show more "
Data Engineer,Log-On Software,2024-08-15,https://il.linkedin.com/jobs/view/data-engineer-at-log-on-software-4000400987?position=2&pageNum=2&refId=pgDwZc0%2BFks1UuklgqYj7Q%3D%3D&trackingId=Wc16uqlZpUcUKznpKWc%2FPA%3D%3D&trk=public_jobs_jserp-result_search-card,"לארגון ממשלתי גדול דרוש/ה מפתח/ת Data!

רוב העבודה בירושלים ויש צורך בהגעה גם לתל אביב.




תיאור ודרישות המשרה:

ניסיון של מעל 4 שנים בפיתוח ותחזוקה מערכות BI/דשבורדים מבוססות Tableau, הכוללים וויזואליזציה ועיצוב ממשק משתמשים
ניסיון של מעל 4 שנים בניתוח ואפיון דרישות עיסקיות עבור לקוחות הקצה
ניסיון של מעל שנה עם שירותי AWS והבנה מעמיקה בארכיטקטורת אגם הנתונים בענן
ניסיון של שנתיים בעבודה מול מקורות מידע מגוונים 
ניסיון של מעל שנה בשילוב של כלי Tableau ושירותי ענן AWS
ניסון של שנה לפחות בביצוע תהליכי ETL בענן AWS
יכולת כתיבה שאילתות מורכבות ופרוצדורות בSQL
יכולת כתיבת קוד Python 
ניסיון של מעל שנה עם ניתוח נתונים בעולמות פיננסיים- יתרון
ניסיון של שנה עם PowerBI – יתרון




Show more "
Cyber Intelligence Researcher,Outseer,2024-07-25,https://il.linkedin.com/jobs/view/cyber-intelligence-researcher-at-outseer-3984674159?position=4&pageNum=2&refId=pgDwZc0%2BFks1UuklgqYj7Q%3D%3D&trackingId=mikh%2FTJ%2BGRxGG5JP8eRuDg%3D%3D&trk=public_jobs_jserp-result_search-card,"About Outseer

At Outseer we are empowering our customers to liberate the world from digital fraud. Our market-leading enterprise fraud and authentication platform is used by thousands of financial institutions around the world to protect millions of customer accounts and billions of transactions annually. Leveraging proven data science, including our proprietary consortium data, our customers use our risk-based, machine learning platform to deliver the highest fraud detection rates, lowest false positive rates, and lowest customer intervention in the industry. We stop fraud, not customers. See what others can’t at outseer.com.

What You’ll Achieve

The Cyber Intelligence Researcher plays a crucial role in delivering proactive and effective cyber threat monitoring services to our clients. This involves identifying and addressing potential threats or breaches promptly. The role demands strong skills in research, analysis, and report writing, along with the ability to work collaboratively with customers and colleagues. This position is integral to Outseer’s FraudAction mission to combat digital fraud and cybercrime.

Essential Duties


Monitor key sources across the clear, deep, and dark web, as well as social media, to detect relevant threats and compromised data.
Conducting WEBINT/OSINT investigations.
Identify and evaluate new sources of information.
Produce insightful intelligence reports and deliverables for clients.
Serve as a point of contact (POC) for intelligence research, providing insights and consultation to various internal stakeholders.


Desired Requirements


2+ years of OSINT/WEBINT experience
Proficiency in foreign languages with Spanish being a significant advantage
Highly proficient in English both written and verbal
Understanding of cybersecurity concepts and terminology
Experience in dark web research
Background in cybercrime or fraud investigations a plus
Familiarity with intelligence analysis
Experience in Python is a significant advantage
Ability to learn quickly, be self-motivated and a team player
Independent, proactive, positive mindset


Desired Behaviors


Adaptability: Demonstrates flexibility and openness to change. Actively seeks and adopts improved approaches and processes.
Proactive Action: Takes initiative and is driven by results. Takes ownership of actions and outcomes, meeting commitments and striving for high performance.
Effective Workload Management: Makes timely decisions, prioritizes tasks effectively, solves problems, monitors results, and takes corrective action when necessary.
Technical Proficiency: Possesses a solid understanding of their role and responsibilities, demonstrating competence in performing tasks and utilizing relevant technical skills.
Continuous Learning: Takes personal responsibility for learning and development. Recognizes personal strengths and areas for improvement, actively seeks feedback, and embraces opportunities to learn.
Effective Communication: Demonstrates strong facilitation and written communication skills. Clearly articulates ideas and proposals, actively listens to colleagues' perspectives, and values diverse viewpoints.
Collaboration: Shares information, fosters teamwork, and contributes to a positive work environment. Actively collaborates with others and encourages a sense of unity and cooperation among team members.
Ethical Conduct and Competence: Acts with integrity and intent, displaying ethical character in all actions. Takes accountability for one's own behavior and aligns actions with the company's values and principles.
Good Citizenship: Represents the values and interests of Outseer. Acts as a positive ambassador for the company and contributes to the overall well-being and success of the organization.


Outseer is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at Outseer are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV Status, sexual orientation, gender identity and/or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. Outseer will not tolerate discrimination or harassment based on any of these characteristics. Outseer encourages applicants of all ages.
Show more "
ניתוח מערכות BI,Elad Software Systems,2024-07-16,https://il.linkedin.com/jobs/view/%D7%A0%D7%99%D7%AA%D7%95%D7%97-%D7%9E%D7%A2%D7%A8%D7%9B%D7%95%D7%AA-bi-at-elad-software-systems-3978038286?position=9&pageNum=2&refId=pgDwZc0%2BFks1UuklgqYj7Q%3D%3D&trackingId=jcDam1uR8%2Bfc2hqBmtNS6A%3D%3D&trk=public_jobs_jserp-result_search-card,"תיאור ודרישות משרה

אלעד מערכות מגייסת לתפקיד ניתוח מערכות BI

הובלת פתרונות DWH – אפיון והגדרת צרכים עסקיים, מידול, ארכיטקטורה, הנחיית

מפתחים, ליווי בדיקות

הובלת פרויקטי BI בסדר גודל קטן- בינוני: בניית תכנית עבודה, מעקב אחר התקד

ממשקים עם לקוחות עסקיים, גורמים בIT, מנתחי מערכות ומפתחים בתחום BI

תואר במדעי מחשב/תעשיה וניהול/כלכלה/מערכות מידע

4 שנות ניסיון בארגון enterprise

ניסיון בעולם הDWH – בניתוח, מידול ומתודולוגיות

ניסיון בממשקי עבודה עם לקוחות עסקיים להבנת דרישות

ניסיון עם שליפות ואפיון מודל BI

SQL ברמה גבוהה

עבודה בסביבות טכנולוגיות בעולם BI- כלי ETL/FRONT-יתרון ל-QLIK,SAP BO,

אינפורמטיקה


הפניה מיועדת לנשים וגברים כאחד
רק פניות מתאימות יענו
Show more "
Geo Analyst,4M Analytics,2024-06-27,https://il.linkedin.com/jobs/view/geo-analyst-at-4m-analytics-3959640740?position=10&pageNum=2&refId=pgDwZc0%2BFks1UuklgqYj7Q%3D%3D&trackingId=CVr%2FwZAvqN%2FRsuwCf38Wjw%3D%3D&trk=public_jobs_jserp-result_search-card,"Who We Are:

The 4M story is likely one you haven’t heard before: we are on a mission to create a global map of the subsurface, to create for the world below ground what Google Maps created for the world above. Achieving this goal requires amazing products and technology, which both come from having strong teams built of great people who love to innovate, collaborate, and solve complex challenges.

We Are Looking f﻿or:

A Geo Analyst who will be a part of the core mission of the company - building the map and taking an active part in changing the world.

Your Mission:


Extracting, evaluating and analysing spatial data from all available sources(web, remote sensing, engineering and surveyors).
Geo analysing and classification underground utilities and construction works on digital imagery.
Building and maintaining databases, manipulating geo information and data fusion.


You’ll be a great fit for the Geo Analyst team if you’re excited about:

Working on various data sources such as: aerial imageries, vector data and creating the next generation of subsurface utilities maps.

Requirements:

We are seeking someone who has:


Minimum of 2 years of experience as an Imagery Analyst in the army.
Proficient in analyzing and interpreting aerial photographs or imagery.
Strong ability to see the big picture and extract meaningful insights from complex data.
Excellent attention to detail and the ability to identify patterns or anomalies within imagery data.
Demonstrated ability to work effectively under pressure and meet tight deadlines.
Strong communication skills and the ability to present complex findings clearly and concisely.
Ability to work independently as well as collaboratively in a fast-paced startup environment. Flexibility to adapt to changing priorities and project requirements.
Knowledge of specialized software tools and technologies (GIS software and remote sensing techniques).


Note: While military experience in the role of Airborne Imagery Analyst is preferred, we also welcome applications from candidates with equivalent experience in civilian or other relevant contexts

﻿Diverse Perspectives:

We know that innovation thrives on teams where diverse points of view come together to solve hard problems. As such, we explicitly seek people that bring diverse life experiences, diverse educational backgrounds, diverse cultures, and diverse work experiences. Please be prepared to share with us how your perspective will bring something unique and valuable to our team.﻿
Show more "
BI Developer,Moon Active,2024-08-17,https://il.linkedin.com/jobs/view/bi-developer-at-moon-active-3667250970?position=1&pageNum=5&refId=ZhGK9g%2F6TFZyv3cV39%2B6XA%3D%3D&trackingId=lwcPMAaPgoq3HUgmRJg%2BmA%3D%3D&trk=public_jobs_jserp-result_search-card,"Description




Moon Active is one of the world's fastest-growing mobile game companies, providing entertainment to millions of active users across the universe. The company is headquartered in the heart of Tel Aviv.




We're looking for a talented and experienced BI Developer to work on our massive data processing and help us deliver more insights from our tens of billions of events.




Responsibilities




Design, develop, implement and support robust and scalable end-to-end BI solutions to improve business analysis capabilities.
Translate business needs into data models by collaborate with analysts, developers and stakeholders across the company.
Create meaningful data visualizations to better communicate data insights to the business teams.
Own the data pipeline – understand the data behavior include business knowledge, methodology and architecture.
Support and train end-users for maximizing BI solutions effectiveness.




Requirements




2+ years of experience as a BI Developer (DWH, ETL)
2+ years of experience in DWH Design
Proficient in SQL
Experience with data visualization tools such as Looker, Tableau, QlikView
Fast learner, team player, independent with a positive attitude and passion for data




Advantages




Experience with Google BigQuery/Snowflake/Redshift
Experience with Python
Experience with workflow managers such as Airflow/Luigi




Show more "
Oracle Developer,Korentec Technologies By Yael Group,2024-08-11,https://il.linkedin.com/jobs/view/oracle-developer-at-korentec-technologies-by-yael-group-3997410709?position=2&pageNum=5&refId=ZhGK9g%2F6TFZyv3cV39%2B6XA%3D%3D&trackingId=RC0kpWDyShIotRDzoRuLcQ%3D%3D&trk=public_jobs_jserp-result_search-card,"Leading security company in the north looking for an Oracle Developer. Join the IT Team in

developing information systems and ERP in the field of supply chain.

Oracle development from the analysis phase and requirements characterization to application and implementation. Support and development in a variety of BI Publisher tools and languages.

Examining and implementing new technologies, working in Agile methodology.




Job requirements:

Bachelor's degree BSC in computer science / software engineering / information systems.- Mandatory

At least two years of experience in developing information systems. - Mandatory

Full command of the SQL/PLSQL language - mandatory

Experience in Oracle tool development - mandatory.

Familiarity with Oracle EBS, familiarity with a wide range of supply chain - a significant advantage.




CV: yafit@korentec.co.il

Show more "
Junior Cloud Security Engineer (Entry-Level),OnCloud,2024-08-09,https://il.linkedin.com/jobs/view/junior-cloud-security-engineer-entry-level-at-oncloud-3996352188?position=5&pageNum=5&refId=ZhGK9g%2F6TFZyv3cV39%2B6XA%3D%3D&trackingId=x8zg3DWT9HrA%2BXIaJ6acSw%3D%3D&trk=public_jobs_jserp-result_search-card,"About the Role:




Are you ready to take the next big step in your career? We are seeking motivated Junior Cloud Security Engineers for an entry-level position.




Whether you've developed your skills in Helpdesk, SysAdmin, or as a security-focused computer geek, this role is perfect for those with a strong technical background eager to dive into the world of Cloud Security and Zero Trust solutions.




Key Responsibilities:




As a Junior Cloud Security Engineer, you will:

Assist customers in deploying Zero Trust security architectures to enhance identity, device, application, and data security across on-premises and cloud environments.
Work with Azure AD, Intune, and other Microsoft cloud solutions.
Support the implementation of security tools like Defender for Identity, 365, and Endpoint.
Engage in deploying Azure Information Protection, DLP, and CASB.
Contribute to securing Azure IaaS, using Azure Security Center and Azure Defender.
Explore and implement SASE, CIEM, CSPM, and Privileged Access Management solutions.







Preferred Qualifications:




While not mandatory, familiarity with the following will be highly beneficial:

A solid understanding of Microsoft and Office 365 products.
Experience with Active Directory, Group Policy, and DNS.
Basic knowledge of Networking and Security principles.
Exposure to EDR, MDM, DLP, and scripting is a plus.
Awareness of SASE, CIEM, and CASB concepts.







Why Join Us?




Start your career in cloud security in an entry-level position with great growth potential.
Leverage your background as a tech-savvy computer geek to take on real-world cloud security challenges.
Gain hands-on experience in cutting-edge cloud security technologies.
Learn from industry experts and advance your skills in Zero Trust Solutions.
Work in a supportive environment that encourages continuous learning and professional growth.







If you're just starting out and have a solid tech background, this is your chance to develop your cloud security skills and make an impact!

Show more "
System Engineer,ALLSTARSIT,2024-06-26,https://il.linkedin.com/jobs/view/system-engineer-at-allstarsit-3960361958?position=6&pageNum=5&refId=ZhGK9g%2F6TFZyv3cV39%2B6XA%3D%3D&trackingId=YDE%2F3sS3iELPdMVv3oSE4w%3D%3D&trk=public_jobs_jserp-result_search-card,"About The Project

Our client is Advanced Defense Systems. For over 70 years, the Company has pioneered advances in defense, cyber and security solutions for air, land, sea, and space. Our innovations are based on extensive operational experience and understanding of evolving combat requirements. They enable the rapid development of effective solutions for complex battlespace challenges. Always ahead ‒ we ensure an ongoing advantage for our worldwide client base. We are dedicated to continuously enhancing our customer service, as well as expanding our global industrial cooperation programs.

Required Skills


At least 3 years of experience in integration and/or experiments in complex systems, planning and execution of processes integration
At least two years of experience in developing and working with CBAs in addition to experience in integration
The ability to define the concept of the combinations and how to execute the combinations, plan the combinations and control the planning, defining means
Help with making the combinations
Understanding and knowledge of the life cycle of developing complex systems
Ability to analyze the performance of the integrated system
Knowledge and experience in network protocols, TCPIP (UDP) and working with sniffers
Experienced in network message monitoring tools, loads and performance
Experience in writing scripts and service software for integration
Experience working in a Linux environment
Good English at reading and writing levels


An advantage to specialize in one or more of the following fields:


Spectrum Analyzer, Analog Signal Generator, Oscilliscope RF operating equipment
RF in and knowledge experience REST API, Web Socket
Familiarity with communication protocols such as RS422, SNMP
Familiarity with network equipment, switches and routers
Knowledge and experience in monitoring the contents of messages and identifying gaps in relation to the documents defining the interfaces and systemic processes
Bash, C#, Perl, Python, Matlab


Scope Of Work


Planning and carrying out the integration of subsystems and their inclusion in complex projects that include different engineering disciplines (such as Computing/networks/IP software/navigation and control/digital RF communications//algorithmics/computer vision and more.)
System operation and finding development and design faults
System performance tests to prove design
Writing integration test specifications, preparing work plans for integrations, planning and organizing experiments and their execution


what success in the position looks like, and how this role fits into the organization overall.

Skills: integration,hebrew,complex systems
Show more "
Research Engineer,Condor Pacific Ltd.,2024-08-04,https://www.linkedin.com/jobs/view/research-engineer-at-condor-pacific-ltd-3991448797?position=7&pageNum=5&refId=ZhGK9g%2F6TFZyv3cV39%2B6XA%3D%3D&trackingId=YlsXPBJ4CGQ6MvmmjMw%2FJw%3D%3D&trk=public_jobs_jserp-result_search-card,"A Jerusalem-based company manufacturing inertial components for the security market is seeking a Research Engineer. Our team is responsible for everything during the development of a device (Research, software development, algorithm development, communication, electronic test equipment and much more), that doesn’t have to do with writing embedded software.

This role includes:

·        Research of new technologies – Bringing new ideas to the table and mastering the physics and math behind ongoing projects.

·        Utilization of electronic test equipment for experiments – Usage of state-of-the-art equipment in the entire development process. Proof of concept, coding, communication protocols and troubleshooting.

·        Proof of concept and proof of design – R&D — Responsible for developing algorithms and POC of systems.

·        Software development – Develop all of the software used to develop a device and system that is not embedded software, mostly using python. Software architecture, design, style and efficiency.

·        Design of electrical and mechanical devices — Take part in the design stage of a device, understanding electrical and mechanical components.

·        Mostly onsite; Possibility for some work-from-home.

Qualifications:

·        Bachelor’s degree in one or more of the following: Physics or Electrical Engineering. An MSc. is a big advantage!

·        High level of physics and math.

·        People-person.

·        Problem-solving – Riddle solving and thinking out of box.

·        Coding – good knowledge of python, no unique experience required.

·        The will to grow and learn.

·        Basic knowledge of different kinds of communication protocols (TCP-IP, RS422, RS485...).

Show more "
DataOps/ Analytics Engineer,Connecteam,2024-06-13,https://il.linkedin.com/jobs/view/dataops-analytics-engineer-at-connecteam-3948537316?position=9&pageNum=5&refId=ZhGK9g%2F6TFZyv3cV39%2B6XA%3D%3D&trackingId=bhBsRYFVipdnSlQ2BXo4YA%3D%3D&trk=public_jobs_jserp-result_search-card,"Connecteam is a TLV-based startup that's on a mission to change the work experience for 80% of the world's global workforce - the deskless employees.

Our business management platform helps thousands of businesses thrive by taking away the daily hustle and complexities of managing teams, so they can have the peace of mind to grow and run their business.

We're looking for highly talented, experienced, passionate, and data-driven DataOps/ Analytics Engineer.

This role bridges the gap between data engineering and analytics teams, focusing on the orchestration, maintenance, and optimization of our analytics infrastructure.


Orchestration Pipelines: Design and manage data orchestration pipelines using Dagster.
Data Modeling: Develop and enforce guidelines and standards for data modeling in dbt, ensuring comprehensive documentation and adherence to best practices.
Data Warehousing: Maintain and optimize our BigQuery data warehouse, focusing on performance monitoring, cost management, and data quality.
Data Catalog Management: Enhance and maintain our Data Hub data catalog.
CI/CD Management: Implement CI/CD processes, orchestration pipelines, and automated data quality monitoring to streamline workflows and reduce manual interventions.
Infrastructure Management: Utilize Kubernetes for hosting, and manage associated tools such as Elasticsearch and Grafana.
Data Quality: Implement and monitor data quality processes, including alerting and reporting mechanisms.
Development Workflow Optimization: Improve and maintain development workflows to ensure efficient and seamless data product delivery.
Collaborative Design: Work alongside business users and data analysts to design and build data models that enhance data discovery and analyses.
Standards and Best Practices: Contribute to internal standards for style, maintainability, and best practices for a high-scale data infrastructure.
Documentation and Scalability: Maintain documentation, manage technical debt, and ensure scalability of infrastructure.


Requirements


3-5 years experience in DataOps / Analytics Engineer - Must
Proficiency in Python, Bash, SQL, and Jinja.
Deep understanding of data workflows, database architecture, and data modeling. (DBT)
Deep understanding of data warehousing, including performance monitoring, cost management, data partitioning, and query optimization. (Bigquery).
Familiarity with data cataloging. (DATAHUB).
Hands-on experience with CI/CD processes.
Basic knowledge of Kubernetes, Elasticsearch, and Grafana.


Joining Connecteam Is The Smart Move:


We build our people up. Every team member is treated as a long-term investment and we recognize the value in always nurturing and training them so they can go above and beyond in their skills and job duties.
We make an impact on our customer's business. We are on a mission to provide managers of all business types and sizes with the tools they need to communicate, operate, engage, and run their deskless workforce. Our product offers them an effective and affordable solution to run their business.
We get the job done. Connecteam employees are passionate in executing their job duties so they can drive the company forward and provide real value to our customers.
We have fun! From weekly happy hours to holiday parties, we always enjoy each other's company (and good food, of course). Connecteam is like one big, happy family!
Everyone is welcome. Connecteam is committed to building an encouraging, caring, and supportive environment. We share a responsibility to support our team and enrich their lives.


Together we will shape the future of work!

Our privacy policy
Show more "
Researcher (Blockchain ecosystem),Lightblocks Labs,2024-08-14,https://il.linkedin.com/jobs/view/researcher-blockchain-ecosystem-at-lightblocks-labs-3999548052?position=1&pageNum=7&refId=RE5Z1br1JzTtV3wQIzenRw%3D%3D&trackingId=xx1b6P5d7M3dbonD60mnqA%3D%3D&trk=public_jobs_jserp-result_search-card,"About eOracle:

eOracle (By Lightblocks Labs) is pioneering the integration of real-world data with blockchain technology. eOracle bridges the gap between technology and economics within the blockchain ecosystem through the creation of the Ethereum oracle, enhancing decentralized applications' scalability, security, and functionality.

Role Overview:

We're seeking a Researcher to contribute to the development and optimization of our decentralized oracle systems. You'll drive research initiatives in crypto-economics, security mechanisms, and scalability solutions, working closely with our product and engineering teams.

Responsibilities:


Lead research efforts in crypto-economic models, focusing on areas like slashing, pricing, and consensus mechanisms
Develop and analyze advanced algorithms to enhance the security and efficiency of our oracle systems
Conduct in-depth analysis of blockchain data, oracle services, and DApps performance to drive product improvements
Create technical content about our product in the form of articles, papers, and blogs
Engage with the community on the web and at conferences, representing eOracle
Collaborate with cross-functional teams to translate research into practical solutions
Contribute to product design and vision development


Requirements:


Master's degree in Computer Science, Mathematics, Economics, or a related field
Strong background in blockchain technology, cryptography, and distributed systems
Experience with formal modeling and analysis of crypto-economic systems
Proficiency in data analysis and programming
Deep understanding of DeFi protocols and their data needs
Excellent written and verbal communication skills


Preferred Qualifications:


Experience implementing or simulating blockchain protocols
Strong network in the blockchain community
Track record of publishing technical content in the blockchain space


What We Offer:


Lead groundbreaking research at the forefront of blockchain and Oracle technology
Collaborate with a world-class team of researchers and engineers
Publish influential technical content that shapes the future of decentralized systems
Access to cutting-edge resources and data for your research
Opportunity to directly impact product design and company vision


If this opportunity got your pulse racing and you think you're up for the challenge, don't hesitate – reach out!
Show more "
