title,company,date,link,description
Data Analyst,Quest Financial,2024-08-16,https://www.linkedin.com/jobs/view/data-analyst-at-quest-financial-4000230299?position=4&pageNum=2&refId=l8pyJ7gBkvUo%2BD5SORDYMg%3D%3D&trackingId=eMLzu112IGL%2Fe8irQ3xZHA%3D%3D&trk=public_jobs_jserp-result_search-card,"We are seeking recent graduates with an interest in building a career in Data Analytics for a Data Analytics Coordinator opening in the Perimeter area.




Highlights:

Position will work on the Data Analytics team of a global logistics company
This is a hybrid remote position with 2 WFH days/week of the candidates choosingBase salary from 50-55k + bonus ranging from 6%-24% of salary. Pay reviews every 6 months.
Excellent benefits package- company pays 85% of employees’ healthcare costs, 6% 401k match, and other great benefits




Description:

As the Data Analytics Coordinator, you will Partner with key stakeholders to establish and implement data-driven metrics designed to improve internal business processes, support strategic planning, and ultimately improve profitability. In addition, the role will laisse with central departments to progress the organizations goals for digitalization and automation.




Responsibilities:

Leverages the use of data analytics tools (e.g. QlikSense, Databricks, Snowflake, Python, Alteryx, etc.) to implement solutions, and to increase team’s efficiency and reliability.
Manage and oversees cross-functional data analytics projects across departments, guiding them from inception through production while ensuring adherence to quality standards and deadlines.
Collaborate in defining metrics to expand depth of analysis, to improve internal processes and uncover quantifiable business opportunities.
Design, develop and maintain scalable data products for data warehousing (Data Lake concept).
Cultivate trust and cooperation with stakeholders, fostering a collaborative environment that promotes knowledge sharing.
Clearly convey findings and insights to upper management and internal stakeholders to support strategic decision-making.
Provide guidance and training to peers or stakeholders on data analytics tools and best practices.
Continuously update knowledge on the latest data analytics technologies and trends to ensure the application of cutting-edge tools and methodologies.




Requirements:

Bachelor’s degree in Information Systems, Data Analytics, Business Intelligence, or related field.
Interest in data visualization tools (e.g., QlikView, QlikSense, Tableau, Power BI) to create impactful, easy-to-understand visual reports.
Interest in ETL processes using tools like Databricks, Snowflake, Alteryx, or similar platforms.
Preferred experience with programming languages such as SQL, Python, among others.













Alternate job titles: Data Specialist, Data Coordinator, Entry-Level Data Analyst, Financial Analyst, Operations Analyst, Systems Analyst

Show more "
Data Analyst,"Softworld, a Kelly Company",2024-07-26,https://www.linkedin.com/jobs/view/data-analyst-at-softworld-a-kelly-company-3984593098?position=6&pageNum=2&refId=l8pyJ7gBkvUo%2BD5SORDYMg%3D%3D&trackingId=3WaMPF%2BsnznPDipq6X9Jnw%3D%3D&trk=public_jobs_jserp-result_search-card,"Job Title: Data Analyst

Job Location: Savannah GA 31406

Onsite Requirements:

Running SQL queries to pull data from Snowflake
Build reporting from data using Qlik
Strong understanding of business metrics/KPIs

Job Description:

Essential Functions / Duties Performed Regularly:

Analyze and interpret data from various marketing campaigns to uncover trends, patterns, and insights related to performance and identify areas for improvement.
Monitor and evaluate call center metrics, such as call volumes, service levels, customer satisfaction, and resolution times.
Develop and maintain dashboards and reports that track key performance indicators (KPIs) and marketing effectiveness.
Collaborate with marketing teams to design and implement A/B testing frameworks and measure the impact of various campaigns.
Provide data-driven recommendations to optimize marketing spend and improve return on investment (ROI).
Work with customer service managers to improve call center operations and customer engagement strategies.
Utilize advanced analytics techniques to forecast trends and model potential outcomes of marketing and customer service initiatives.
Stay abreast of industry trends and advancements in analytics and performance marketing tools.

Minimum Qualifications:

Education: Bachelor's degree in Statistics, Mathematics, Economics, Computer Science, or related field or equivalent combination of education and experience.
Work Experience: Minimum of 5 years of experience in a data analysis role, preferably within a marketing or advertising context.

Knowledge, Skills and Abilities:

Analytical Skills: Ability to interpret complex data sets and provide actionable insights.
Statistical Knowledge: Proficiency in statistical tests, distributions, and regression analysis.
Data Visualization: Skill in creating clear visual representations of data using tools like Tableau or Power BI.
SQL: Strong command of SQL for querying databases.
Programming Languages: Proficiency in programming languages - SQL, Python, R, or other data analysis tools.
Machine Learning: Understanding of basic machine learning algorithms and their application in marketing data.
A/B Testing: Experience in designing and interpreting A/B tests to optimize campaign performance.
Data Mining: Ability to extract data from various sources and prepare it for analysis
Strong communication skills: Ability to translate complex data into actionable insights for non-technical stakeholders.

Physical Requirements:

Standing, walking, sitting, movement and use of mechanical controls, such as keyboard, are frequently required.

** 3rd party and subcontract staffing agencies are not eligible for partnership on this position. 3rd party subcontractors need not apply.

This position requires candidates to be eligible to work in the United States, directly for an employer, without sponsorship now or anytime in the future **

Show more "
Data Analyst (Business Intelligence),Inceed,2024-08-15,https://www.linkedin.com/jobs/view/data-analyst-business-intelligence-at-inceed-4000766628?position=10&pageNum=2&refId=l8pyJ7gBkvUo%2BD5SORDYMg%3D%3D&trackingId=8PHtMyNqdCTqBA7o14DOtQ%3D%3D&trk=public_jobs_jserp-result_search-card,"Compensation: $90K $110K + annual bonus (15%)

Location: Midland, TX

Data Analyst (Business Intelligence)

Inceed has partnered with a rapidly growing energy company to help find a skilled Data Analyst to join their team!

In this role, you will help optimize, update and maintain Spotfire reports and dashboards. You will join an inclusive and collaborative team to analyze datasets to help with KPIs and benchmarking.

Responsibilities:


Collaborate with business units to develop reports and dashboards
Create and Manage Business Intelligence reports
Train the users of the reports on the use and functionality of the tool
Work on multiple projects in a fast paced environment


Required Qualifications & Experience:


Expert in Spotfire
Dashboards and reporting
Have a few data science projects (with Python and R scripts)
Industry (Oil & Gas) knowledge
Understand KPIs


Nice to Have Skills & Experience:


PowerBI
Python or SQL


Perks & Benefits:


Annual bonus (up to 15%)
Generous relocation package
Join a rapidly growing company
Join an inclusive and collaborative team


If you are interested in learning more about the Data Analyst opportunity, please submit your resume for consideration. Our client is unable to provide sponsorship at this time.

We are Inceed, a staffing and direct placement firm who believes in the possibility of something better. Our mission is simple: We’re here to help every person, whether client, candidate, or employee, find and secure what’s better for them.

Inceed is an equal opportunity employer. Inceed prohibits discrimination and harassment of any type and affords equal employment opportunities to employees and applicants without regard to race, color, religion, sex, sexual orientation, gender identity or expression, pregnancy, age, national origin, disability status, genetic information, protected veteran status, or any other characteristic protected by law.


Show more "
Data Analyst,Deliveroo,2024-08-13,https://uk.linkedin.com/jobs/view/data-analyst-at-deliveroo-3982555780?position=1&pageNum=0&refId=QvW8vtb5mIRZShhYjtxzSQ%3D%3D&trackingId=OAprPKd3f200qLKC7Yd%2BaA%3D%3D&trk=public_jobs_jserp-result_search-card,"The Role

At Deliveroo we have an outstanding data science organisation, with a mission to enable the highest quality human and machine decision-making. We work throughout the company - in product, business and platform teams - using analysis, experimentation, causal inference and machine learning techniques. We are uniquely placed to use data to help make better decisions and improve data literacy across Deliveroo.

We are looking for a Data Analyst that is passionate about metrics and telling the stories behind the data. We have several roles open across different teams (grocery, loyalty, restaurants). Data Analysts at Deliveroo report into our data science management team.

You will be a professional in insights storytelling, communication and visualisation and know how to create action from metrics. Crafting effective intelligent benchmarks, understanding performance, caring about data quality, enabling automation and creating phenomenal visualisations and stories are things that drive you.

What you'll be doing



Work closely with commercial stakeholders to create value and business impact through better data availability, visualisation and analysis
Discover, analyse, and interpret trends or patterns in complex datasets to perform ad-hoc analyses and deliver insights to the executive team and senior management
Understand key drivers of the business and provide data driven guidance on key levers
Identify and specify data needs and quality requirements and work closely with Analytics Engineers to ensure data is available, accurate and corresponds to the business needs
Consolidate and distribute best analytical practices from different teams and countries



Requirements



Experience identifying the root cause of problems, assessing risks/impacts and determining and implementing effective solutions.
A good understanding of querying in SQL and understanding of database structure - you'll be expected to be able to extract the data you need for your analysis.
Compelling story-telling skills, and an eye for powerful visualisations - you'll need to translate your findings for all levels of stakeholder (business and technical)
Good knowledge of Excel/GSheets - depending on the task, there is a good chance that this is where some of your exploratory analysis will take place. Being comfortable with pivot tables and functions will be essential.
Developer experience with a data visualisation tool (Looker, Tableau, Periscope)



Why Deliveroo

Our mission is to transform the way you shop and eat, bringing the neighbourhood to your door by connecting consumers, restaurants, shops and riders. . We are transforming the way the world eats and shops by making access to food and products more convenient and enjoyable. We give people the opportunity to buy what they want, as they want it, when and where they want it.

We are a technology-driven company at the forefront of the most rapidly expanding industry in the world. We are still a small team, making a very large impact, looking to answer some of the most interesting questions out there. We move fast, value autonomy and ownership, and we are always looking for new ideas.

Workplace & Benefits

At Deliveroo we know that people are the heart of the business and we prioritise their welfare. Benefits differ by country, but we offer many benefits in areas including healthcare, well-being, parental leave, pensions, and generous annual leave allowances, including time off to support a charitable cause of your choice. Benefits are country-specific, please ask your recruiter for more information. This role in a Hybrid position.

Diversity

At Deliveroo, we believe a great workplace is one that represents the world we live in and how beautifully diverse it can be. That means we have no judgement when it comes to any one of the things that make you who you are - your gender, race, sexuality, religion or a secret aversion to coriander. All you need is a passion for (most) food and a desire to be part of one of the fastest-growing businesses in a rapidly growing industry.

We are committed to diversity, equity and inclusion in all aspects of our hiring process. We recognise that some candidates may require adjustments to apply for a position or fairly participate in the interview process. If you require any adjustments, please don't hesitate to let us know. We will make every effort to provide the necessary adjustments to ensure you have an equitable opportunity to succeed.

Please click here to view our candidate privacy policy.

Please click here to view our candidate privacy policy.
Show more "
Data Analyst,payabl.,2024-08-01,https://uk.linkedin.com/jobs/view/data-analyst-at-payabl-3997302339?position=2&pageNum=0&refId=QvW8vtb5mIRZShhYjtxzSQ%3D%3D&trackingId=jvP2bv0P4WNuG9cTBnyo9g%3D%3D&trk=public_jobs_jserp-result_search-card,"payabl. empowers businesses to grow through payments innovation and banking services. Our ambition is to expand our strong portfolio of global financial services we provide to business and make them all available in one place on our platform we call payabl.one.

As a licensed financial company with principal membership with card schemes, we specialize in global payments and providing businesses with multi-currency accounts. With offices located in Frankfurt, Amsterdam, Limassol, and London, we are currently undergoing significant expansion and are looking for a Data Analyst to join our team. This role can be in one of our offices in Frankfurt, Limassol, Amsterdam, or London, it can also be remote anywhere in Europe.

This role is about:

The Data Analyst role is responsible for collecting, processing data of business information systems to discover useful information, suggest conclusions, and support decision-making. Furthermore you will identify challenges and opportunities within the organization and provide solutions that help achieve the business' goals. Strong technology, analytical and communication skills are must-have traits. You will be a driving force in data systems development, backing up suggestions with evidence.

You will:


Analyse data, outlining challenges, opportunities and solutions based on the internal and external data
Filtering the data, handling missing values, and preparing the dataset for analysis to ensure accuracy and relevance
Use statistical tools and techniques to explore and analyze data, identifying patterns, relationships, and trends
Create visual representations of data findings through charts, graphs, and dashboards to make the data understandable at a glance
Prepare reports and presentations to communicate the insights and findings from the data to stakeholders, which can influence policy and decision-making processes
Work with other departments to understand their data needs and help them make informed decisions based on data insights



What we need:


Excellent communication and interpersonal skills
Excellent at presenting data analysis insights to any type of audience in a clear and actionable way
Have a sense of ownership and assume end-to-end responsibility in everything you do
Experience working with senior decision makers
Conduct data analysis with Python (Pandas, Matplotlib, SciPy), SQL, Excel
Experience with data visualization tools (Power BI, Tableau or Qlik) and databases (PostgreSQL, BigQuery, Apache Druid)
Ability to automate data reports, ensuring efficiency and accuracy in data delivery
Familiarity with tools and software that enable scheduling and automatic generation of reports (e.g., cron jobs, Apache Airflow, Microsoft Power Automate)
Experience with Event Tracking, conceptualizing product events, and product analytics tools (Amplitude, Google Analytics, Matomo, etc.)



The perks of being a payabler:


🚗 Drive in Style: After your probation, a sleek company car is all yours.
Future-Proof Your Finances: Jump on board, and after your probation period, we'll kickstart your Provident Fund
🌱 Grow Without Limits: Our environment is all about nurturing your talents and fueling your ambition with endless opportunities for professional development.
Speak Like a Local: Greek language classes, offered twice a week for all team members.
💳 Shop and Save: Get exclusive access to a discount card at various local businesses.
🌍Thrive in a multicultural workplace that celebrates diversity and values your unique contributions. Here, every perspective is appreciated, and every voice is heard.
Lead the Charge in Pioneering Projects: Be at the forefront of innovation by playing a key role in groundbreaking projects.
🏝 Max Out Your Downtime: With 25 days off plus public holidays, and an extra 10 days for when you're under the weather, we make sure you have ample time to relax, recharge, and return brighter.
📚 Support for Your Educational Aspirations: We're here to support your educational pursuits because we believe in investing in your growth.
🍔 Wolt Your Way Through Lunch: Enjoy a Wolt lunch allowance of €150 per month


Ready to Join Us?

Let's embark on a journey to redefine the landscape of payments together. We're not just offering a role; we're inviting you to be a part of something bigger. Join our team, and let's innovate, disrupt, and lead the future of payments. Together, we can make an impact that resonates. Welcome to the team!

If this role seems like a good match, please submit your resume all applications are treated with the strictest confidentiality. Please note that we may keep your CV for a period of one (1) year for future relevant job opportunities. For more information about how we process your data please see our privacy policy at https://www.payabl.com/privacy-policy
Show more "
Data Analysis,Capgemini Engineering,2024-08-05,https://uk.linkedin.com/jobs/view/data-analysis-at-capgemini-engineering-3991643968?position=5&pageNum=0&refId=QvW8vtb5mIRZShhYjtxzSQ%3D%3D&trackingId=aSXdnBY1tvUtb39gojzdww%3D%3D&trk=public_jobs_jserp-result_search-card,"At Capgemini Engineering, the world leader in engineering services, we bring together a global team of engineers, scientists, and architects to help the world’s most innovative companies unleash their potential. From autonomous cars to life-saving robots, our digital and software technology experts think outside the box as they provide unique R&D and engineering services across all industries. Join us for a career full of opportunities. Where you can make a difference. Where no two days are the same.​




About the job you’re considering

• Inputting to the T1POSx Balance Scorecard and producing relevant report.

- Updating T1POSx Balanced Scorecard

- Prepare T1POSx reports and analysis. e.g.: Tash needs for this month a report of all One Sat suppliers with their OTD.

- Facilitate T1POSx governance execution

- Monitor routine of performance with T1POSx colleagues: eg: ensure and guide people update ZEST_PO, NC declaration.




• Data repository and reporting mapping.

- Map all SPOT systems and use of g-sheets. To record data for reporting use.

- Map all outputs (reports, presentations)




• OES T1POS Masterplan management.

- Create tasks in the Masterplan

- Allocate ownership to the task.

- Track progress of the task.




• SMP updates for Risk Management

- Create risks in SMP.

- Automate the generation of risks from SMP to ARM (in line with the agreed criteria for escalation)




• Onsite assessment of key subcontractor Oerlikon

- Service provider to attend Oerlikon site in Barleben once per week until site closure varying day of attendance weekly.

- Tour shop floor and complete checklist as provided by ADS, looking at progress to plan and changes in environment.

- When NCs are raised by the supplier, the attendee shall verify the implementation of the containment and corrective action as requested by ADS.

- Prepare and deliver reports and debrief to ADS.




This role is based on site in Portsmouth - 5 days a week.




Your role

Skills and experience







• In depth experience of SAP

• In depth experience using an MRP/ERP tool

• Excellent communication skills

• Google workspace knowledge essential

• Supplier management

• Reporting to external and internal customers

• Confident to communicate clearly to all stakeholders.

• Able to work in a demanding environment.

• Project management







Don’t meet every single requirements? Studies have shown women and people of colour are less likely to apply to jobs unless they meet every single qualification. We are dedicated to building a diverse, inclusive and authentic workplace so if you’re excited about this role but your past experience doesn’t align perfectly with every requirement in the job description, we encourage you to apply anyway.​




You can bring your whole self to work. At Capgemini, stiving for equity, diversity and inclusion is part of everyday life, and will be part of your working reality. We have built an inclusive and welcoming environment, for everyone.




Your security clearance

To be successfully appointed to this role, it is a requirement to obtain Security Check (SC) clearance. ​




To obtain SC clearance, the successful applicant must have resided continuously within the United Kingdom for the last 5 years, along with other criteria and requirements.​




Throughout the recruitment process, you will be asked questions about your security clearance eligibility such as, but not limited to, country of residence and nationality.​




Some posts are restricted to sole UK Nationals for security reasons; therefore, you may be asked about your citizenship in the application process.​




What does ‘Get The Future You Want ‘ mean for you?

You will be encouraged to have a positive work-life balance. Our hybrid-first way of working means we embed hybrid working in all that we do and make flexible working arrangements the day-to-day reality for our people. All UK employees are eligible to request flexible working arrangements. You’d be joining an accredited Great Place to work for Wellbeing in 2023. Employee wellbeing is vitally important to us as an organisation. We see a healthy and happy workforce a critical component for us to achieve our organisational ambitions. ​




To help support wellbeing we have trained ‘Mental Health Champions’ across each of our business areas, and we have invested in wellbeing apps such as Thrive and Peppy. You will reimagine what’s possible: creating value for the world’s leading organisations through technology to build a sustainable, more inclusive future. You will work with a range of clients all with a unique set of business, technological and societal ambitions, which will make a real impact across the UK.




Why you should consider Capgemini

Growing clients’ businesses while building a more sustainable, more inclusive future is a tough ask. But when you join Capgemini, you join a thriving company and become part of a diverse collective of free-thinkers, entrepreneurs and industry experts. A powerful source of energy that drives us all to find new ways technology can help us reimagine what’s possible. It’s why, together, we seek out opportunities that will transform the world’s leading businesses. And it’s how you’ll gain the experiences and connections you need to shape your future. By learning from each other every day, sharing knowledge and always pushing yourself to do better, you’ll build the skills you want. And you’ll use them to help our clients leverage technology to grow their business and give innovation that human touch the world needs. So, it might not always be easy, but making the world a better place rarely is.




About Capgemini

Capgemini is a global business and technology transformation partner, helping organizations to accelerate their dual transition to a digital and sustainable world, while creating tangible impact for enterprises and society. It is a responsible and diverse group of 340,000 team members in more than 50 countries. With its strong over 55-year heritage, Capgemini is trusted by its clients to unlock the value of technology to address the entire breadth of their business needs. It delivers end-to-end services and solutions leveraging strengths from strategy and design to engineering, all fueled by its market leading capabilities in AI, cloud and data, combined with its deep industry expertise and partner ecosystem. The Group reported 2023 global revenues of €22.5 billion.​




​




Get The Future You Want | www.capgemini.com​




​




At Capgemini Engineering we value excellence, care, responsibility, dynamism and innovation. We offer a job with variation that leaves plenty of room for initiative and development. In fact, we are not just offering you a job, we’re inviting you to be part of our community where we will provide you trainings, tools & grounds for professional and personal growth. Each career experience is assorted by an attractive salary package.

Show more "
Data Analyst,Handelsbanken,2024-08-09,https://uk.linkedin.com/jobs/view/data-analyst-at-handelsbanken-3996681898?position=8&pageNum=0&refId=QvW8vtb5mIRZShhYjtxzSQ%3D%3D&trackingId=MmiHvHcV%2FAz%2BFDlK%2FVZo6g%3D%3D&trk=public_jobs_jserp-result_search-card,"Job Introduction

Working within the Risk Models and Data team, part of the banks' 2LOD Risk function, this role as Data Analyst is to work within the Data Analytics workstream of the team.

This is a great opportunity for an analytics professional to be part of a diverse analytics team and be actively involved in a broad range of initiatives.

Main Responsibilities


Run regular production of MI and ad-hoc requests for data analysis
Support the development of robust data analysis for both ad-hoc and regular management reporting
Support the development of efficient management information (MI) production
Support the resolution of Data Quality issues and the Data Lineage activities of the team
Support the build out of a robust data governance and data quality process within the risk function


Ideal Candidate

Research (by Harvard University) shows that women are particularly likely to second guess themselves and not apply - so if you are worried you don't meet all the criteria, get in touch anyhow and let us do the worrying…


A strong communicator who can collaborate cross-functionally
Have relevant experience working with data analysis within financial services
Ideally you will be degree educated, or equivalent, preferably in a STEM subject
Have an intermediate knowledge of SAS and SQL; and be eager to develop further
Have a good understanding of risk/financial terminology and be interested in developing this knowledge further
Be comfortable working with various MS Excel features such as formulas and pivot tables. Knowledge of Power BI is also desirable; but not mandatory


Company Information

Handelsbanken is a relationship bank with a decentralised way of working, a strong local presence thanks to a nationwide network of branches, and a long-term approach to customer relations. Each Handelsbanken branch operates as a local business enabling it to make decisions at a local level and provide a bespoke service. The focus is always on the need of the individual customer and not on the sale of specific products.

The Bank is deeply committed to embedding good equality and diversity practice into all of our activities. This is so that we are an inclusive, welcoming and inspiring place to work that encourages everyone to apply, regardless of socio-economic background, age, disability, pregnancy and/or parental status, race (including colour, nationality, and ethnic or national origin), veteran status, marital and civil partnership status, religion or belief, sex, gender reassignment or sexual orientation.

Check our Handelsbanken website for further information

At Handelsbanken, we deeply value our unique culture and values including trust in and respect for each individual. We take pride in nurturing a work environment where people flourish, and where they are empowered to take decisions in their areas of expertise. We take a long term perspective in everything we do and want each employee who joins us to build a long terms successful career with the Bank.

What is in it for you?


We have a wide range of learning and development available, empowering and enabling our colleagues to take ownership of their own development.
Competitive Salary and an extensive range of benefits is provided, including private medical insurance, income protection and life assurance
A market-leading pension contribution of 15% paid by the bank, which can be invested in a wide range of funds (including ESG and Shariah funds)


Application next steps

Your journey with us begins once you have submitted your application. One of our Handelsbanken recruiters will be reviewing your details and will later organise a phone conversation if you match the role requirements. If there is a mutual fit, we will extend an invitation for you to participate in an interview.

How can we support you to be your best self? Our Talent Acquisition team will be happy to provide support e.g. if you need additional time to prepare for an interview or you have any requirements for any part of the interview/hiring process – just let us know by email uk_talent@careers.handelsbanken.co.uk .

This advert will be live for a minimum of two weeks. However, please note that after the two weeks, the closing date could change at any time depending on the number of responses received.


Show more "
Data Insight Analyst,Fruition IT,2024-08-14,https://uk.linkedin.com/jobs/view/data-insight-analyst-at-fruition-it-3998283584?position=12&pageNum=0&refId=QvW8vtb5mIRZShhYjtxzSQ%3D%3D&trackingId=fLXbBDrfXLoJ1fIKRAwXIA%3D%3D&trk=public_jobs_jserp-result_search-card,"Data Insight Analyst

Leeds, West Yorkshire

Hybrid - 2 days in the office per week

An exciting opportunity for a highly motivated Data Insight Analyst with a passion for using data to drive business decisions to work on an exciting customer-driven data transformation programme. As a member of the data insight and analytics team, you will work closely with colleagues from commercial and operational departments to understand key business processes and design, implement, and maintain data models to optimise these processes.

You will be responsible for collaborating with stakeholders to understand data requirements and identify areas for improvement, whilst also designing and building data models that drive insights and support decision-making.

Data Insight Analyst - Key Requirements:

Strong analytical and problem-solving skills

Familiarity with data modeling

Comfortable querying, manipulating and transforming large datasets

Experience with SQL and other data manipulation or reporting tools

Good communication and stakeholder management skills

Ability to work with non-technical stakeholders and bridge the gap between technical and business needs to drive value and insight from data

Data Insight Analyst - Benefits:

Competitive basic salary

7% company bonus scheme

Enhanced contributory pension

Free parking

25 days holiday (plus bank holidays)

Excellent career progression and training

Flexible working hours & location

Additional lifestyle perks

This role offers huge opportunities for growth and professional development, as well as the chance to be part of a team driving the company's data-driven transformation, all whilst working for a highly successful people-focused business.

We are an equal opportunities employer and welcome applications from all suitably qualified persons regardless of their race, sex, disability, religion/belief, sexual orientation, or age.





has context menu


Show more "
Data Analyst,Harnham,2024-08-02,https://uk.linkedin.com/jobs/view/data-analyst-at-harnham-3991393204?position=18&pageNum=0&refId=QvW8vtb5mIRZShhYjtxzSQ%3D%3D&trackingId=7guQxtNFeA7Kk9XPpLR78g%3D%3D&trk=public_jobs_jserp-result_search-card,"Data Analyst- Junior Level

SW London Office - Hybrid

Up to £35,000

SQL PowerBI Excel

Video Gaming Company




ROLE

I am working with an exciting gaming company that is looking for a Data Analyst to support them on their campaign to become data-driven as a business.




SKILLS

The successful candidate will have:

-Experience across SQL, PowerBI, Excel

-Strong Communication and Stakeholder Management

-An interest in the video gaming industry




The successful candidate can expect a salary of £35,000 plus benefits.




HOW TO APPLY:

Please register your interest in this Data Analyst role by applying via this website. For more information on this role or other roles in the Business Intelligence market, reach out to Kathryn Self at Harnham.

Show more "
Data Analyst (SQL/EXCEL) GLOBAL SAAS!,Robert Half,2024-07-27,https://uk.linkedin.com/jobs/view/data-analyst-sql-excel-global-saas%21-at-robert-half-3995437384?position=20&pageNum=0&refId=QvW8vtb5mIRZShhYjtxzSQ%3D%3D&trackingId=tgTgu7NAMg1mwjK1JYYjnw%3D%3D&trk=public_jobs_jserp-result_search-card,"Are you a driven and recent IT Graduate with a strong passion for Data and Analytics? Do you have 1+ years of experience working as a Data Analyst? Are you looking for a real challenge? This company has been trading for 20 years!. Do you love data?

You will be joining a very well-funded SAAS software company who has recently received a HUGE CASH INJECTION! So it's now time to grow the Data team. APPLY NOW!!!

This is an amazing chance to join a progressive company with a long-term career on offer to move into Data Analysts, Data Engineering and to work for a GLOBAL SAAS Company who works with the S&P 500 companies to make a big impact!.

The Data Analyst must have at least 1+ years' experience. This is a great role for a second jobber!

Overall, the purpose of this role will be to maintain and ensure the quality of the data, ensuring timeliness of data availability.

This is a hand-on and fast paced role that requires pragmaticism and problem solving skills.

Key Responsibilities


Downloading and adding data into a global database
Data validation and correction using in-house applications, Excel and SQL Server Management Studio
Investigation of new patent data sources
Dealing with helpdesk support queries
Working with the development team regarding data extraction and application troubleshooting
Specification writing of new in-house applications
User Acceptance Testing of new in-house applications
Ensuring data quality with emphasis on attention to detail
Ensuring all data feeds are completed on time
Data source ownership and process reviews in order to improve speed, accuracy and automation opportunities


Person Spec


Good communication, detail orientated, methodical and numerate
Experience of querying databases using SQL Server
Excellent computer skills including Word and Excel
Excellent oral and written communication skills


Interviews will be arranged ASAP.

2 Stage process and quick turnaround.

Hybrid working 2 days in the office in South West London (excellent transport links including people who live close to the overground, district line, Piccadilly line and national rail) and 3 days from home. More flex on offer for the right person but this is a hybrid working role.

Excellent Benefits on offer

Pension

Bonus

25 days holidays +8 Bank Holidays

Robert Half Ltd acts as an employment business for temporary positions and an employment agency for permanent positions. Robert Half is committed to equal opportunity and diversity. Suitable candidates with equivalent qualifications and more or less experience can apply. Rates of pay and salary ranges are dependent upon your experience, qualifications and training. If you wish to apply, please read our Privacy Notice describing how we may process, disclose and store your personal data: roberthalf.com/gb/en/privacy-notice

Security alert: scammers are currently targeting jobseekers. Robert Half do not ask candidates for a fee or request candidates to send applications through instant messaging services such as WhatsApp or Telegram. Learn how to protect yourself by visiting our website: roberthalf.com/gb/en/how-spot-recruitment-scams-and-protect-yourself
Show more "
